,,Kt1,Kt2,Kt3,Kt4,Kt5,Kt6,Kt7,Kt8,Kt9,Kt10,Kt11,Kt12,Kt13,Kt14,Kt15,,,,,,
Sr20,Ktr51,0,0.046131943,0.032160479,0.087949471,0.055545557,0.142499546,0.153616969,0.203364696,0.152907222,0.083787217,0,0,0,0.000636663,0.030072765,,,,,,
Sr20,Ktr52,0.034412156,0.060321684,0.099847704,0.083349617,0.130717144,0.157328365,0.15070161,0.192688272,0.102817684,0,0,0,0.000521238,0.026828977,0,,,,,,
Sr20,Ktr53,0.07192368,0.088596454,0.069609196,0.120615112,0.162159006,0.204926944,0.19533827,0.13794959,0,0,0,0.000816189,0.025295096,0,0,,,,,,
Sr20,Ktr54,0.085505352,0.053682114,0.177889554,0.157280383,0.186492612,0.157175935,0.113134608,0,0,0,0.00066639,0.022388793,0,0,0,,,,,,
Sr20,Ktr55,0.079699819,0.153027439,0.136156121,0.114085459,0.165904045,0.073913692,0,0,0,0.000567926,0.02871068,0,0,0,0,,,,,,
Sr20,Ktr56,0.118667395,0.1885113,0.121301127,0.199636771,0.096267542,0,0,0,0.000544961,0.033875409,0,0,0,0,0,,,,,,
Sr20,Ktr57,0.16280444,0.165150336,0.16548879,0.128243517,0,0,0,0.000558871,0.032197566,0,0,0,0,0,0.001970323,,,,,,
Sr20,Ktr58,0.166435542,0.203140478,0.062017725,0,0,0,0.000501458,0.038996853,0,0,0,0,0,0.002471569,0.130143586,,,,,,
Sr20,Ktr59,0.195179642,0.105185256,0,0,0,0.000742306,0.024562953,0,0,0,0,0,0.002185207,0.160084994,0.118098231,,,,,,
Sr20,Ktr60,0.103670521,0,0,0,0.000615209,0.030186721,0,0,0,0,0,0.002699443,0.106039552,0.100916152,0.026280167,,,,,,
Sr20,Ktr61,0,0,0,0.000474804,0.035280205,0,0,0,0,0,0.002649748,0.210557456,0.102021947,0.042273892,0.128456674,,,,,,
Sr20,Ktr62,0,0,0.000792067,0.032589514,0,0,0,0,0,0.001771546,0.166743722,0.056159492,0.051526985,0.070219886,0.050078214,,,,,,
Sr20,Ktr63,0,0.000862742,0.03480913,0,0,0,0,0,0.001974456,0.102954306,0.093670673,0.046150109,0.067849955,0.073063985,0.069950603,,,,,,
Sr20,Ktr64,0.000587299,0.022026312,0,0,0,0,0,0.002213218,0.146877823,0.092938501,0.049695444,0.103518193,0.073349248,0.110024041,0.058227008,,,,,,
Sr20,Ktr65,0.028798071,0,0,0,0,0,0.001653983,0.110838597,0.112338766,0.03342813,0.103383416,0.057562202,0.071834752,0.051057739,0.02294114,,,,,,
Sr20,Ktr66,0,0,0,0,0,0.002056962,0.128592842,0.122900703,0.049579472,0.055452482,0.05523455,0.078748206,0.05470021,0.020529127,0.008370246,,,,,,
Sr20,Ktr67,0,0,0,0,0.002318741,0.113311941,0.09091215,0.026290565,0.108119522,0.07055738,0.059561989,0.043866832,0.018287082,0.006584496,0,,,,,,
Sr20,Ktr68,0,0,0,0.002109067,0.130641188,0.086588616,0.02900715,0.080190267,0.043332575,0.065883167,0.068209719,0.019532109,0.01007009,0,0,,,,,,
Sr20,Ktr69,0,0,0.00214994,0.13594445,0.107662333,0.037318975,0.142732065,0.064669962,0.063395486,0.030205261,0.019588152,0.010550727,0,0,0,,,,,,
Sr20,Ktr70,0,0.002524443,0.138299887,0.085605276,0.032262673,0.117355356,0.071767498,0.103866179,0.049280378,0.015803896,0.009171506,0,0,0,0,,,,,,
Sr20,Ktr71,0.002168195,0.145263333,0.104468008,0.044046964,0.107760828,0.070045878,0.10440844,0.040935293,0.018805592,0.010403792,0,0,0,0,0,,,,,,
Sr20,Ktr72,0.131671671,0.118176723,0.047089583,0.110184332,0.062155457,0.070644069,0.050485181,0.015567354,0.007203143,0,0,0,0,0,0,,,,,,
Sr20,Ktr73,0.097802117,0.045304396,0.076341531,0.050363639,0.106541694,0.042213646,0.009286463,0.006758507,0,0,0,0,0,0,0,,,,,,
Sr20,Ktr74,0.037174285,0.10176103,0.072519236,0.122065825,0.038317652,0.011949656,0.009346898,0,0,0,0,0,0,0,0.001679364,,,,,,
Sr20,Ktr75,0.102685772,0.053616813,0.113053205,0.044008042,0.017124548,0.009494758,0,0,0,0,0,0,0,0.002762636,0,,,,,,
Sr20,Ktr76,0.060416183,0.085151179,0.067241673,0.017815533,0.006358685,0,0,0,0,0,0,0,0.00247396,0,0,,,,,,
Sr20,Ktr77,0.088551374,0.053331942,0.020483885,0.005843132,0,0,0,0,0,0,0,0.001587147,0,0,0.100842775,,,,,,
Sr20,Ktr78,0.049028869,0.020141933,0.008668152,0,0,0,0,0,0,0,0.001767549,0,0,0.062028485,0.113395323,,,,,,
Sr20,Ktr79,0.017065232,0.006017041,0,0,0,0,0,0,0,0.002134599,0,0,0.075656681,0.221670451,0.204307158,,,,,,
Sr20,Ktr80,0.008421791,0,0,0,0,0,0,0,0.002473631,0,0,0.087693626,0.152396402,0.169124116,0.137580778,,,,,,
Sr20,Ktr81,0,0,0,0,0,0,0,0.001627205,0,0,0.049364418,0.179896118,0.155391477,0.119436488,0.257947899,,,,,,
Sr20,Ktr82,0,0,0,0,0,0,0.001726386,0,0,0.083646954,0.199406613,0.249955639,0.109810786,0.197460583,0.354657073,,,,,,
Sr20,Ktr83,0,0,0,0,0,0.002316064,0,0,0.073409585,0.172727838,0.228815431,0.143665553,0.133162018,0.381382475,0.275651813,,,,,,
Sr20,Ktr84,0,0,0,0,0.001833156,0,0,0.08023891,0.242655121,0.13373483,0.148363345,0.289405778,0.396427325,0.387951805,0.397198207,,,,,,
Sr20,Ktr85,0,0,0,0.002066462,0,0,0.067350562,0.254633818,0.142174121,0.160806667,0.202869508,0.345815039,0.318606103,0.45676518,0.444754323,,,,,,
Sr20,Ktr86,0,0,0.001812376,0,0,0.086780093,0.164459986,0.16268344,0.126355307,0.283440903,0.364021201,0.242239937,0.351978008,0.306910896,0.565872672,,,,,,
Sr20,Ktr87,0,0.001617546,0,0,0.066464474,0.199199007,0.191422992,0.156819031,0.323108249,0.297822569,0.243347534,0.429001122,0.457498701,0.464101422,0.211509292,,,,,,
Sr20,Ktr88,0.001831144,0,0,0.081732023,0.193424659,0.242989308,0.085129595,0.238931873,0.307407865,0.275328542,0.339850506,0.380865572,0.478090205,0.468860856,0.413476695,,,,,,
Sr20,Ktr89,0,0,0.056095792,0.159880109,0.195874385,0.139016377,0.321917324,0.386789413,0.266400236,0.408163101,0.475893778,0.374251604,0.359630489,0.369307592,0.467876342,,,,,,
Sr20,Ktr90,0,0.045965637,0.208730003,0.164700462,0.126067038,0.242614506,0.381565819,0.281948909,0.488030756,0.307860746,0.335390046,0.359359118,0.410215107,0.508100855,0.361302693,,,,,,
Sr20,Ktr91,0.083375144,0.258430021,0.179590516,0.11524413,0.348206892,0.193139795,0.328212551,0.473003531,0.553979737,0.313187981,0.345285031,0.410839401,0.450382554,0.276897486,0.23476309,,,,,,
Sr20,Ktr92,0.190209506,0.159915722,0.090599586,0.283835175,0.428461396,0.300065925,0.433348328,0.416844566,0.446771685,0.417249418,0.339838847,0.318988384,0.31566888,0.390797622,0.483907048,,,,,,
Sr20,Ktr93,0.207950818,0.133693239,0.183557206,0.262020143,0.259287393,0.315257936,0.422826197,0.36629715,0.343698939,0.355905426,0.337120147,0.357424415,0.471897775,0.433729647,0.449235859,,,,,,
Sr20,Ktr94,0.121480949,0.286507708,0.458737583,0.338537535,0.367100642,0.39881398,0.372466862,0.302185692,0.405090199,0.282741393,0.362718703,0.454588222,0.420400507,0.306140774,0.23931124,,,,,,
Sr20,Ktr95,0.255288509,0.404250202,0.315597705,0.333267742,0.524198381,0.467028165,0.410567636,0.34658063,0.319613404,0.474083397,0.375991628,0.413319374,0.344874606,0.244490392,0.295847001,,,,,,
Sr20,Ktr96,0.337914423,0.364674241,0.325890934,0.567129818,0.382800783,0.351724843,0.302116543,0.306893595,0.292685978,0.358310055,0.424889519,0.348056606,0.315795785,0.455963268,0.336012669,,,,,,
Sr20,Ktr97,0.325645224,0.540114382,0.385550028,0.481628595,0.382664228,0.500058678,0.428232906,0.293731828,0.245877439,0.579894317,0.288231745,0.213959386,0.300937733,0.463677516,0.400917537,,,,,,
Sr20,Ktr98,0.400973671,0.411690864,0.521441071,0.366065034,0.398193091,0.325383732,0.380662957,0.425870223,0.46007956,0.292514051,0.23831794,0.29453548,0.475965158,0.465051331,0.3171685,,,,,,
Sr20,Ktr99,0.460279245,0.408447338,0.37675965,0.548091084,0.436124003,0.336047786,0.271186697,0.437867405,0.54838849,0.169606524,0.351323434,0.379646294,0.384155049,0.336699514,0.537427158,,,,,,
Sr20,Ktr100,0.447170053,0.344193382,0.414499053,0.28114412,0.304074285,0.319467097,0.568089355,0.248222784,0.323160679,0.358222822,0.262457373,0.473721612,0.370324288,0.452487987,0.372014778,,,,,,
Sr20,Ktr101,0.384369936,0.396672825,0.308229402,0.172760382,0.447566811,0.425408271,0.42859749,0.276584691,0.399752382,0.425103099,0.364799149,0.285223479,0.445715219,0.297945255,0.602647289,,,,,,
Sr20,Ktr102,0.381046211,0.153397609,0.31939491,0.493183016,0.347619684,0.377919703,0.261234963,0.385672259,0.333741302,0.285702891,0.367894944,0.433637058,0.34797866,0.460827165,0.557698718,,,,,,
Sr20,Ktr103,0.386655036,0.309307026,0.437081918,0.446812833,0.353349141,0.21581183,0.281682413,0.296859741,0.33736957,0.296903953,0.248395933,0.350581615,0.641122622,0.59634581,1,,,,,,
Sr20,Ktr104,0.361328368,0.376627376,0.498955842,0.427523969,0.179230452,0.335947889,0.32805859,0.429156296,0.277258155,0.431284639,0.30325753,0.44322206,0.642030758,0.950838655,0.846822992,,,,,,
Sr20,Ktr105,0.39419534,0.461485596,0.397761111,0.325479194,0.364391595,0.374785556,0.495209605,0.263200608,0.352684772,0.283063244,0.535385448,0.62070999,0.957287849,0.726614912,0.581431327,,,,,,
Sr20,Ktr106,0.427669506,0.213560031,0.242009984,0.285815957,0.18286798,0.376056302,0.514726852,0.471203067,0.265598675,0.386568651,0.730892743,0.752939313,0.871640391,0.619508941,0.837563026,,,,,,
Sr20,Ktr107,0.404450375,0.256675119,0.181124681,0.414546675,0.416313733,0.334981972,0.387532493,0.389078957,0.535874512,0.492549781,0.605535637,0.618951872,0.603729784,0.495397475,0.852849438,,,,,,
Sr20,Ktr108,0.270644188,0.323572634,0.347477566,0.621350821,0.379561544,0.427590528,0.393367623,0.55305894,0.569033352,0.585083285,0.687914751,0.598029399,0.772359253,0.507761431,0.705365561,,,,,,
Sr20,Ktr109,0.319243149,0.346197667,0.295428605,0.267107734,0.418572471,0.34293167,0.648639875,0.650911774,0.919784471,0.95812157,0.648534943,0.811131557,0.693456212,0.449091701,0.195617042,,,,,,
Sr20,Ktr110,0.370626266,0.270327662,0.306586285,0.403529752,0.366451655,0.368562304,0.566651974,0.881773853,0.564079494,0.557546312,0.489196706,0.605971349,0.642227186,0.627639622,0.344939827,,,,,,
Sr20,Ktr111,0.375271139,0.225592679,0.445010936,0.401233197,0.626022071,0.521820256,0.966660942,0.747018979,0.907633409,0.572931235,0.91176404,0.429494058,0.610274672,0.650064305,0.548262986,,,,,,
Sr20,Ktr112,0.341604932,0.441940442,0.364492653,0.410795402,0.775765076,0.727057356,0.633465357,0.635500675,0.723111783,0.754442776,0.675884207,0.756534466,0.569217612,0.691439499,1,,,,,,
Sr20,Ktr113,0.383404083,0.139140184,0.437553547,0.702226573,0.726696293,0.769992723,0.507752862,0.505187257,0.720728216,0.444616346,0.71060667,0.368254619,0.750981204,0.750459616,0.577642836,,,,,,
Sr20,Ktr114,0.3420118,0.446970274,0.688119625,0.565423933,0.649725283,0.435281979,0.560182295,0.633935184,0.442794968,0.560285736,0.540468933,0.547627625,0.562189528,0.723607224,1,,,,,,
Sr20,Ktr115,0.45731319,0.42244029,0.89078439,0.878024029,0.448585476,0.599360356,0.574687342,0.652177307,0.68650532,0.632989256,0.402368357,1,1,0.754513628,0.680104952,,,,,,
Sr20,Ktr116,0.577884298,0.584935032,0.931248693,0.622101032,0.655780251,0.541933181,0.781093371,0.639537858,0.593529499,0.590317853,0.915029192,1,0.925546362,0.88933882,0.586573252,,,,,,
Sr20,Ktr117,0.771423773,0.835183748,0.613311374,0.666260214,0.486179967,0.70901166,0.740618452,0.760331339,0.786392789,0.993420847,0.587037459,1,0.590474159,0.622521101,0.372023555,,,,,,
Sr20,Ktr118,0.779832112,0.68846837,0.868881457,0.54823195,0.492402792,0.799167777,0.418471618,0.541933684,0.814081079,0.949951691,1,0.618640428,0.838140227,0.721072627,0.50371838,,,,,,
Sr20,Ktr119,0.641243271,0.550940328,0.529183941,0.423272784,0.790375464,0.625463324,0.607230668,0.770533793,0.876505344,0.743330366,0.702755266,0.800320473,0.666968194,0.565563167,0.566744191,,,,,,
Sr20,Ktr120,0.628952444,0.727113682,0.366709763,0.570308114,0.42557642,0.926606775,0.995675675,0.883572117,0.745746215,0.74286424,0.665328416,0.759893243,0.391276193,0.808843722,0.7703723,,,,,,
Sr20,Ktr121,0.604920139,0.726835799,0.763950901,0.382060862,0.918781197,0.72807618,0.76928672,0.781788145,0.788578469,0.791855031,0.714495448,0.615023321,0.685751779,0.671770312,0.653521895,,,,,,
Sr20,Ktr122,0.560096284,0.74249988,0.583091079,0.679415618,0.895368842,0.96730888,0.812901525,0.674935324,0.513289023,0.697704595,0.784901036,0.658066649,0.417172358,0.573444825,0.581949146,,,,,,
Sr20,Ktr123,0.641106039,0.700773639,0.601439878,1,1,0.803755554,0.968365614,0.706570624,0.689839408,0.490771066,0.546669614,0.561478414,0.73463885,0.730907982,0.80140505,,,,,,
Sr20,Ktr124,0.538528746,0.635181739,0.830957841,1,0.775851927,0.353295001,0.77513219,0.624593639,0.601177114,0.743667916,0.533250674,0.382502236,0.519936332,0.662842666,0.723827494,,,,,,
Sr20,Ktr125,0.647037627,0.98213108,0.747888299,0.995839612,0.790597276,0.698159676,0.668985999,0.594353711,0.504638881,0.736151818,0.505494476,0.416142689,0.481793536,0.727827659,0.586804279,,,,,,
Sr20,Ktr126,0.85394998,0.924176687,0.946871726,0.713730509,0.602692149,0.530329697,0.623640193,0.591207417,0.514619983,0.499341801,0.685787227,0.489245626,0.599562748,0.518150616,0.653147177,,,,,,
Sr20,Ktr127,0.872541842,0.988784463,0.995245,0.381877398,0.652720204,0.462680286,0.694623434,0.676473019,0.826987051,0.612134024,0.721635362,0.774995326,1,0.730232936,0.882028821,,,,,,
Sr20,Ktr128,0.834308863,0.831200184,0.668605209,0.49220479,0.530172814,0.606876111,0.925405807,0.561842929,0.5920312,0.682225896,0.587086673,0.620254997,1,0.848381232,0.660085504,,,,,,
Sr20,Ktr129,0.796374095,0.511743171,0.399013003,0.612873767,0.637641212,0.592113861,0.435621209,0.620644152,0.622420628,0.892048617,0.876074214,0.775598452,0.739880877,1,0.739451692,,,,,,
Sr20,Ktr130,0.672514962,0.696302298,0.517337356,0.708171877,0.648372305,0.779295026,0.606177561,0.618957121,0.815769066,0.866988795,0.65679609,0.668079261,1,0.697507198,0.946043608,,,,,,
Sr20,Ktr131,0.637350909,0.568250816,0.653917613,0.456954735,0.544525596,0.502720687,0.744377256,0.714831649,0.715594837,0.691977754,0.570079154,1,0.676504027,0.991179268,0.768002926,,,,,,
Sr20,Ktr132,0.524417124,0.599838554,0.723692662,0.59222191,0.740504242,0.512546091,0.719648635,0.70868918,0.86951484,0.976521032,1,0.97486597,1,0.789047029,0.621288948,,,,,,
Sr20,Ktr133,0.590355843,0.551315706,0.603777798,0.537820235,0.578525554,0.288273575,0.509436386,0.948067585,0.835166579,0.729841666,0.915742188,0.760060612,0.891158445,0.821099998,0.85423478,,,,,,
Sr20,Ktr134,0.602538185,0.705798009,0.536827892,0.444605562,0.801934424,0.868817228,0.805017914,1,0.997497152,0.870770951,0.762455882,0.7158304,0.548120348,1,0.772037192,,,,,,
Sr20,Ktr135,0.594474929,0.628974976,0.774337512,0.663568277,0.535286604,1,0.894906339,0.639770578,0.785224695,0.827431545,0.802479231,1,0.870086608,1,0.666032359,,,,,,
Sr20,Ktr136,0.575193544,0.604052957,0.70086304,0.864073838,0.976078351,0.846584658,0.944914259,0.861640063,0.804798018,0.747275873,0.72822148,0.713547393,0.661708503,0.661725827,0.714909294,,,,,,
Sr20,Ktr137,0.609844143,0.701189885,0.842652122,0.825696766,0.896188575,0.463429267,0.5802765,0.601354225,1,0.552104309,1,0.808896569,1,0.840311892,0.830670544,,,,,,
Sr20,Ktr138,0.725661049,0.532754815,0.771048719,1,1,1,0.719170416,0.866557039,0.517563645,0.816157274,0.836321239,1,0.979664728,0.586303137,0.814867707,,,,,,
Sr20,Ktr139,0.770767308,0.782670941,0.954787115,0.578829935,1,0.902056401,0.632765793,1,0.771802992,0.9014947,0.921880738,0.996081111,0.820771121,0.767211743,0.889942143,,,,,,
Sr20,Ktr140,0.85703252,0.755468521,0.743961092,1,0.933009801,0.760493705,0.741637534,0.790671972,0.527398981,0.627636858,1,0.934629577,0.651417961,0.564162725,0.869742019,,,,,,
Sr20,Ktr141,0.857634438,0.993764289,0.627783506,0.933275395,0.83663435,0.740237472,0.392735666,0.62405864,0.870558272,0.852430958,0.938386165,0.746846741,0.695779425,0.709279091,0.790110217,,,,,,
Sr20,Ktr142,0.914918931,0.691904062,0.764699475,1,0.941492699,0.770167359,0.830191419,0.834460846,0.840605871,0.863096254,1,0.728804135,0.879252613,0.943572642,0.777165588,,,,,,
Sr20,Ktr143,0.825568929,0.761341133,1,0.906499485,1,0.497320398,0.809810208,0.751773336,0.853019632,0.554619462,0.704220172,0.481415779,0.56830763,0.722478886,0.912044401,,,,,,
Sr20,Ktr144,0.848204869,0.560130756,0.880831371,0.996768854,0.983368598,1,0.943272727,0.725453034,0.928571577,0.753231065,0.664420601,0.775728313,0.560158273,0.763148102,0.622888021,,,,,,
Sr20,Ktr145,0.850982509,0.609805854,0.955048489,1,0.715397889,0.721586459,1,0.596784223,0.581738101,0.458880181,0.995515155,0.569887419,0.653587328,0.71401719,0.81306603,,,,,,
Sr20,Ktr146,0.840983988,1,0.741353384,0.925064844,0.781072117,0.683744578,0.551252638,0.809445758,0.896194324,0.957647954,0.787398945,0.834197594,0.706061264,0.979066712,0.733596584,,,,,,
Sr20,Ktr147,0.847845126,1,0.887103282,0.935170475,0.994008752,0.798590204,0.600110898,0.795419851,0.757990125,0.851436279,1,0.73242693,0.704919139,0.79375706,0.671145992,,,,,,
Sr20,Ktr148,0.84946566,0.916881112,0.585780793,0.72537439,0.676243669,0.557333183,0.653892304,0.792532907,0.590836999,0.635768922,0.679564007,0.445254365,0.85972461,0.508603879,0.692460508,,,,,,
Sr20,Ktr149,0.884654797,0.391755898,0.714806595,0.691585949,0.480839884,0.516300966,0.970970938,0.878619189,1,0.719053539,0.583520591,0.756485304,0.771164676,0.683060903,0.549436194,,,,,,
Sr20,Ktr150,0.829865318,1,0.8161886,0.542157161,0.538027008,1,0.790479954,0.803422059,0.452387992,0.797586389,0.880330158,0.640706002,0.858411273,0.389692174,0.834616084,,,,,,
Sr20,Ktr151,0.776673679,0.539623609,0.694564576,0.715802262,0.750043581,0.624374156,0.606001296,0.720588271,0.902342291,0.606258074,0.50303819,0.698417153,0.877635237,0.950939499,1,,,,,,
Sr20,Ktr152,0.733595791,0.726593847,0.534373407,0.931330895,0.848434467,0.864575606,0.677800581,0.633323485,0.807771919,0.609437914,0.717261272,0.839250614,0.788178359,0.775907781,0.945797857,,,,,,
Sr20,Ktr153,0.716171481,0.828266291,0.570521242,0.851264187,0.701679973,0.577407875,0.586533797,0.544163694,0.371944553,0.798100663,0.818302152,0.99985341,0.793754635,0.445729403,0.562247484,,,,,,
Sr20,Ktr154,0.740487839,0.827019806,0.815599756,0.652383682,0.379841704,0.626522557,0.813119878,0.533354018,0.68599452,0.921966959,0.938725274,0.573581316,0.916448142,0.753386781,0.727206875,,,,,,
Sr20,Ktr155,0.816774503,0.826726187,0.466876639,0.948345707,0.833283601,0.971444454,0.443638498,0.736401246,0.81195842,0.727722468,1,1,0.898720552,0.895151432,0.678811497,,,,,,
Sr20,Ktr156,0.761818437,0.78352101,0.807218686,0.906082669,0.603696185,0.441003985,0.75486067,0.942755219,0.759632319,0.567522492,0.952891834,1,1,0.70651347,0.457570826,,,,,,
Sr20,Ktr157,0.749615963,0.561889105,0.846529281,0.830121385,0.669468482,0.78925888,0.755558806,0.512978258,0.724472534,0.869425912,0.822410971,0.915063171,0.828004571,0.654175651,0.680139451,,,,,,
Sr20,Ktr158,0.752193413,0.356371968,0.69847223,0.416839898,0.901616269,0.671322716,0.829634469,0.900412424,0.633169747,1,0.779207208,0.68622,0.622506831,0.908879421,0.539722169,,,,,,
Sr20,Ktr159,0.717208114,0.727027379,0.846762164,0.790622273,0.868582389,0.85191121,0.591125053,0.794435758,1,0.649998844,1,0.618383457,0.773318494,0.681843413,0.473911431,,,,,,
Sr20,Ktr160,0.716194978,0.73442513,0.743376659,0.663252706,0.605853241,0.875565853,0.333589489,0.64966937,0.813328869,0.842754555,1,0.880182869,0.70795391,0.627418487,0.757460059,,,,,,
Sr20,Ktr161,0.686596495,0.980970223,0.66463513,0.851398859,0.921802427,0.654126306,0.819435217,0.83852285,0.763533242,0.835292135,0.980861863,0.719375735,0.92545933,0.685086805,0.516575574,,,,,,
Sr20,Ktr162,0.765103582,0.835842729,0.819354523,0.918372405,1,0.989196488,0.636897117,0.637908658,0.479690629,0.5844971,0.727169875,0.552851244,0.570677889,0.545600759,0.654476744,,,,,,
Sr20,Ktr163,0.824393673,0.351710481,0.696017041,0.807122187,1,0.669820861,0.974358695,0.842054923,0.609447608,0.577221784,0.623826873,0.701714542,0.683801844,0.615976767,0.671879063,,,,,,
Sr20,Ktr164,0.775706558,0.663578139,0.849193164,0.759791325,0.717463109,0.858353083,0.812951664,0.924321279,0.909631672,0.557483671,0.852995465,0.563030153,0.86838234,0.680802504,0.897081055,,,,,,
Sr20,Ktr165,0.774222739,0.875001659,0.802757909,0.913212829,0.996458053,0.738325619,1,0.69360263,0.794979171,0.765273387,0.713428258,0.828913433,0.76154349,0.96056051,0.954535536,,,,,,
Sr20,Ktr166,0.779221595,0.691645976,0.751147598,0.552539024,0.753387013,0.843595493,0.829476576,0.554033343,0.709723986,0.483881896,0.633244597,0.744470905,1,0.643488889,1,,,,,,
Sr20,Ktr167,0.818765607,0.604899107,0.835819847,1,0.748441225,0.77926526,0.669281634,0.601946543,0.410429364,0.675147168,0.569741078,0.778847827,0.811485336,1,0.461346376,,,,,,
Sr20,Ktr168,0.816773764,0.824506229,0.861557754,0.865062079,0.683191854,0.553305591,0.710080248,0.704747898,0.911405941,1,0.636623586,0.888032393,1,0.68970502,0.809766699,,,,,,
Sr20,Ktr169,0.847413269,0.683894616,0.76841946,0.440334628,0.585243419,0.610229055,0.699555479,0.922675902,1,0.627908185,0.906822675,1,0.609463494,0.863689148,0.957544485,,,,,,
Sr20,Ktr170,0.769416139,1,0.580340373,0.522411295,0.448365851,0.37169175,0.875226226,0.846935271,0.733850128,0.843470116,1,0.809126431,1,0.629190492,0.365908862,,,,,,
Sr20,Ktr171,0.830716837,0.507933438,0.631244112,0.612410811,0.62689983,0.60531962,0.69465595,1,1,0.659265575,0.935229787,0.843249265,0.532764463,0.740902702,0.790300829,,,,,,
Sr20,Ktr172,0.761335527,0.531924934,0.493427018,0.444073574,0.547435474,0.546982028,0.658574021,0.785476091,0.700665928,0.933987934,0.899388303,0.88237251,0.693695244,0.868224813,0.566992075,,,,,,
Sr20,Ktr173,0.636156095,0.646537802,0.640324343,1,1,0.753322307,0.878921595,0.736949538,0.884810811,0.601040639,1,0.711845309,0.736754638,0.765340765,0.873606878,,,,,,
Sr20,Ktr174,0.626005534,0.494913872,0.463974613,0.791852891,0.757776849,0.794178298,1,0.720353571,0.884805898,0.682558219,0.970125131,0.803383404,0.651085323,0.754367481,0.492097241,,,,,,
Sr20,Ktr175,0.656420808,0.532841113,0.618536555,0.811126502,0.782638216,0.726407125,0.85612941,1,0.777195691,0.924477792,0.499137306,0.789655321,0.709002568,0.619443828,0.783895073,,,,,,
Sr20,Ktr176,0.778354885,1,1,0.937611106,1,1,0.622246809,1,0.568591663,0.805242974,0.755621566,0.771865417,0.802095658,0.82911579,0.521303524,,,,,,
Sr20,Ktr177,0.879929132,0.719626444,0.61024401,0.66561935,1,0.74596789,0.764905944,0.794327581,0.442037436,0.789773929,0.841497603,0.546811435,0.901479891,0.634960617,0.645348751,,,,,,
Sr20,Ktr178,0.88144099,0.858789876,1,0.709411886,0.775342,0.829066396,1,0.525299862,0.517035023,0.725755422,0.735216635,0.81906274,0.406761807,0.485619984,0.702099661,,,,,,
Sr20,Ktr179,0.81052374,1,0.925321556,0.962773396,0.642929367,0.528813146,0.852728216,0.681954452,0.697682362,0.839370794,0.673775819,0.645705372,0.641657384,0.484603055,0.754895461,,,,,,
Sr20,Ktr180,0.896002281,0.936390718,0.866717061,1,0.670812504,0.846654579,0.772478443,0.651360898,0.687843179,0.607349733,0.66274755,0.705548195,0.504922254,0.713849167,0.746287991,,,,,,
Sr20,Ktr181,0.865407366,1,0.98100996,0.456855629,0.796930445,0.511181714,0.421416247,0.797653034,0.53742749,0.768459544,0.677572829,0.606384496,0.397853256,0.840253797,1,,,,,,
Sr20,Ktr182,0.882201196,1,0.614041041,1,0.768421519,0.566259914,0.531845711,0.696901841,0.629405242,0.6125791,0.487260657,0.480969344,0.778402854,1,1,,,,,,
Sr20,Ktr183,0.859205575,0.517722883,0.549469958,0.868263645,0.653640706,0.641456773,0.657901683,0.454866945,0.449290428,0.43003433,0.616057496,0.614097839,0.828551202,0.800164748,0.829686279,,,,,,
